Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
64	37	0	0.699189843	101390.274	101390.225	101390.145	101390.294	0.149268058	0	0	0	0	0	3
65	38	0	0.710114685	101390.263	101390.228	101390.145	101390.294	0.149268058	0	0	0	0	0	3
66	38	0	0.721039526	101390.265	101390.229	101390.145	101390.294	0.149268058	0	0	0	0	0	3
67	39	0	0.731964367	101390.263	101390.229	101390.145	101390.294	0.149268058	0	0	0	0	0	3
68	39	0	0.742889209	101390.273	101390.23	101390.145	101390.294	0.149268058	0	0	0	0	0	3
69	40	0	0.75381405	101390.261	101390.23	101390.145	101390.294	0.149268058	0	0	0	0	0	3
70	40	0	0.764738891	101390.264	101390.231	101390.145	101390.294	0.149268058	0	0	0	0	0	3
71	41	0	0.775663733	101390.262	101390.231	101390.145	101390.294	0.149268058	0	0	0	0	0	3
72	42	0	0.786588574	101390.263	101390.232	101390.145	101390.294	0.149268058	0	0	0	0	0	3
73	42	0	0.797513415	101390.26	101390.233	101390.145	101390.294	0.149268058	0	0	0	0	0	3
74	43	0	0.808438256	101390.248	101390.233	101390.145	101390.294	0.149268058	0	0	0	0	0	3
75	43	0	0.819363098	101390.267	101390.234	101390.145	101390.294	0.149268058	0	0	0	0	0	3
76	44	0	0.830287939	101390.228	101390.234	101390.145	101390.294	0.149268058	0	0	0	0	0	3
77	45	0	0.84121278	101390.273	101390.235	101390.145	101390.294	0.149268058	0	0	0	0	0	3
78	45	0	0.852137622	101390.222	101390.235	101390.145	101390.294	0.149268058	0	0	0	0	0	3
79	46	0	0.863062463	101390.262	101390.236	101390.145	101390.294	0.149268058	0	0	0	0	0	3
80	46	0	0.873987304	101390.223	101390.235	101390.145	101390.294	0.149268058	0	0	0	0	0	3
81	47	0	0.884912146	101390.257	101390.237	101390.145	101390.294	0.149268058	0	0	0	0	0	3
82	47	0	0.895836987	101390.227	101390.236	101390.145	101390.294	0.149268058	0	0	0	0	0	3
83	48	0	0.906761828	101390.253	101390.239	101390.145	101390.294	0.149268058	0	0	0	0	0	3
84	49	0	0.91768667	101390.224	101390.239	101390.145	101390.294	0.149268058	0	0	0	0	0	3
85	49	0	0.928611511	101390.255	101390.241	101390.145	101390.294	0.149268058	0	0	0	0	0	3
86	50	0	0.939536352	101390.226	101390.241	101390.145	101390.294	0.149268058	0	0	0	0	0	3
87	50	0	0.950461193	101390.258	101390.243	101390.145	101390.294	0.149268058	0	0	0	0	0	3
88	51	0	0.961386035	101390.227	101390.243	101390.145	101390.294	0.149268058	0	0	0	0	0	3
89	52	0	0.972310876	101390.255	101390.246	101390.182	101390.294	0.111540532	0	0	0	0	0	3
90	52	0	0.983235717	101390.229	101390.246	101390.182	101390.294	0.111540532	0	0	0	0	0	3
91	53	0	0.994160559	101390.253	101390.248	101390.205	101390.294	0.0893885407	0	0	0	0	0	3
92	53	0	1.0050854	101390.232	101390.248	101390.205	101390.294	0.0893885407	1.55602827	0	100	0	0	3
93	54	0	1.01601024	101390.253	101390.249	101390.205	101390.294	0.0893885407	1.55602827	0	100	0	0	3
94	55	0	1.02693508	101390.233	101390.249	101390.205	101390.294	0.0893885407	1.55602827	0	100	0	0	3
95	55	0	1.03785992	101390.254	101390.25	101390.211	101390.294	0.0834113477	1.55602827	0	100	0	0	3
96	56	0	1.04878477	101390.232	101390.249	101390.211	101390.294	0.0834113477	1.55602827	0	100	0	0	3
97	56	0	1.05970961	101390.254	101390.25	101390.211	101390.294	0.0834113477	1.55602827	0	100	0	0	3
98	57	0	1.07063445	101390.232	101390.25	101390.211	101390.294	0.0834113477	1.55602827	0	100	0	0	3
99	57	0	1.08155929	101390.255	101390.251	101390.22	101390.294	0.0734654094	1.55602827	0	100	0	0	3
100	58	0	1.09248413	101390.233	101390.25	101390.22	101390.294	0.0734654094	1.55602827	0	100	0	0	3
101	59	0	1.10340897	101390.256	101390.251	101390.22	101390.294	0.0734654094	1.55602827	0	100	0	0	3
102	60	0	1.11433381	101390.232	101390.25	101390.22	101390.294	0.0734654094	1.55602827	0	100	0	0	3
103	61	0	1.12525865	101390.255	101390.251	101390.222	101390.294	0.0720480811	1.55602827	0	100	0	0	3
104	61	0	1.1361835	101390.231	101390.25	101390.222	101390.294	0.0319715507	1.55602827	0	100	0	0	3
105	62	0	1.14710834	101390.255	101390.251	101390.222	101390.294	0.0319715507	1.55602827	0	100	0	0	3
106	62	0	1.15803318	101390.231	101390.25	101390.222	101390.294	0.0319715507	1.55602827	0	100	0	0	3
107	63	0	1.16895802	101390.255	101390.249	101390.222	101390.274	0.029780266	1.55602827	0	100	0	0	3
108	63	0	1.17988286	101390.231	101390.248	101390.222	101390.274	0.0288330943	1.55602827	0	100	0	0	3
109	64	0	1.1908077	101390.256	101390.248	101390.222	101390.274	0.0258715139	1.55602827	0	100	0	0	3
110	65	0	1.20173254	101390.23	101390.247	101390.222	101390.273	0.0234087972	1.55602827	0	100	0	0	3
111	65	0	1.21265738	101390.255	101390.247	101390.222	101390.273	0.0223481615	1.55602827	0	100	0	0	3
112	66	0	1.22358223	101390.228	101390.246	101390.222	101390.273	0.0219256458	1.55602827	0	100	0	0	3
113	67	0	1.23450707	101390.254	101390.246	101390.222	101390.273	0.0213312584	1.55602827	0	100	0	0	3
114	67	0	1.24543191	101390.228	101390.245	101390.222	101390.273	0.0210579867	1.55602827	0	100	0	0	3
115	68	0	1.25635675	101390.253	101390.245	101390.222	101390.273	0.0205115644	1.55602827	0	100	0	0	3
116	68	0	1.26728159	101390.229	101390.244	101390.222	101390.273	0.0200041307	1.55602827	0	100	0	0	3
117	69	0	1.27820643	101390.251	101390.244	101390.222	101390.273	0.0192066883	1.55602827	0	100	0	0	3
118	70	0	1.28913127	101390.231	101390.243	101390.222	101390.273	0.0184236175	1.55602827	0	100	0	0	3
119	70	0	1.30005612	101390.25	101390.243	101390.222	101390.273	0.0178934563	1.55602827	0	100	0	0	3
120	71	0	1.31098096	101390.228	101390.243	101390.222	101390.273	0.0169260263	1.55602827	0	100	0	0	3
121	71	0	1.3219058	101390.25	101390.242	101390.222	101390.273	0.0168553731	1.55602827	0	100	0	0	3
122	72	0	1.33283064	101390.23	101390.242	101390.222	101390.273	0.0159968583	1.55602827	0	100	0	0	3
123	73	0	1.34375548	101390.251	101390.242	101390.222	101390.262	0.0159968583	1.55602827	0	100	0	0	3
124	73	0	1.35468032	101390.229	101390.242	101390.223	101390.262	0.0157479651	1.55602827	0	100	0	0	3
125	74	0	1.36560516	101390.251	101390.242	101390.223	101390.258	0.0157479651	1.55602827	0	100	0	0	3
126	75	0	1.37653	101390.229	101390.242	101390.224	101390.258	0.0146175649	1.55602827	0	100	0	0	3
127	75	0	1.38745485	101390.25	101390.242	101390.224	101390.258	0.0146175649	1.55602827	0	100	0	0	3
128	76	0	1.39837969	101390.229	101390.242	101390.224	101390.258	0.0124855525	1.55602827	0	100	0	0	3
129	77	0	1.40930453	101390.249	101390.242	101390.224	101390.258	0.0124315389	1.55602827	0	100	0	0	3
130	77	0	1.42022937	101390.23	101390.242	101390.226	101390.258	0.0100452425	1.55602827	0	100	0	0	3
131	78	0	1.43115421	101390.249	101390.242	101390.226	101390.258	0.00980621082	1.55602827	0	100	0	0	3
132	78	0	1.44207905	101390.231	101390.242	101390.227	101390.258	0.00949965532	1.55602827	0	100	0	0	3
133	79	0	1.45300389	101390.25	101390.241	101390.227	101390.256	0.00957405583	1.55602827	0	100	0	0	3
134	80	0	1.46392873	101390.231	101390.242	101390.228	101390.256	0.00957405583	1.55602827	0	100	0	0	3
135	80	0	1.47485358	101390.248	101390.241	101390.228	101390.256	0.00963573693	1.55602827	0	100	0	0	3
136	81	0	1.48577842	101390.231	101390.241	101390.228	101390.256	0.00963573693	1.55602827	0	100	0	0	3
137	81	0	1.49670326	101390.248	101390.241	101390.228	101390.256	0.00969756668	1.55602827	0	100	0	0	3
138	82	0	1.5076281	101390.231	101390.241	101390.228	101390.256	0.00971001408	1.55602827	0	100	0	0	3
139	83	0	1.51855294	101390.248	101390.241	101390.228	101390.256	0.00980467223	1.55602827	0	100	0	0	3
140	83	0	1.52947778	101390.232	101390.241	101390.228	101390.256	0.0098167571	1.55602827	0	100	0	0	3
141	84	0	1.54040262	101390.248	101390.241	101390.228	101390.256	0.0099316032	1.55602827	0	100	0	0	3
