Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
35	20	0	0.382369446	-4.04326505e-05	0.000162941863	-0.00779082716	0.00789010687	0.00389967917	0	0	0	0	0	3
36	21	0	0.393294287	-0.000193066968	0.000153052729	-0.00779082716	0.00789010687	0.00389967917	0	0	0	0	0	3
37	21	0	0.404219128	-7.04289869e-05	0.000147012683	-0.00779082716	0.00789010687	0.00389967917	0	0	0	0	0	3
38	22	0	0.41514397	-0.000106632049	0.000140337821	-0.00779082716	0.00789010687	0.00389967917	0	0	0	0	0	3
39	22	0	0.426068811	7.29122609e-05	0.000138608961	-0.00779082716	0.00789010687	0.00389967917	0	0	0	0	0	3
40	23	0	0.436993652	2.98587575e-05	0.000135890206	-0.00779082716	0.00789010687	0.00389967917	0	0	0	0	0	3
41	23	0	0.447918493	-6.0973137e-05	0.000131088661	-0.00779082716	0.00789010687	0.00389967917	0	0	0	0	0	3
42	24	0	0.458843335	-0.000228699352	0.00012252228	-0.00779082716	0.00789010687	0.00389967917	0	0	0	0	0	3
43	25	0	0.469768176	-0.000639477774	0.000104801348	-0.00779082716	0.00789010687	0.00389967917	0	0	0	0	0	3
44	25	0	0.480693017	-0.000229655035	9.72000666e-05	-0.00779082716	0.00789010687	0.00389967917	0	0	0	0	0	3
45	26	0	0.491617859	0.000242717786	0.000100433794	-0.00779082716	0.00789010687	0.00389967917	0	0	0	0	0	3
46	26	0	0.5025427	0.000215290611	0.000102930681	-0.00779082716	0.00789010687	0.00389967917	0	0	0	0	0	3
47	27	0	0.513467541	0.000251848412	5.71290937e-05	-0.00779082716	0.00789010687	0.00286425162	0	0	0	0	0	3
48	28	0	0.524392383	0.000197072885	0.000179688002	-0.00779082716	0.00789010687	0.00227853026	0	0	0	0	0	3
49	28	0	0.535317224	-0.000228162135	2.14280189e-05	-0.00779082716	0.00789010687	0.00176906865	0	0	0	0	0	3
50	29	0	0.546242065	-0.000640595484	0.000176867838	-0.00415359191	0.00789010687	0.000827904029	0	0	0	0	0	3
51	29	0	0.557166906	-0.000550789358	-6.62990609e-06	-0.00415359191	0.00402011985	0.000576313087	0	0	0	0	0	3
52	30	0	0.568091748	-0.000241791278	7.84092381e-05	-0.00244199817	0.00402011985	0.00056887123	0	0	0	0	0	3
53	31	0	0.579016589	3.14196448e-05	-8.3016359e-06	-0.00244199817	0.00262681506	0.000466135654	0	0	0	0	0	3
54	31	0	0.58994143	0.000169890213	4.84785464e-05	-0.00182068226	0.00262681506	0.000466135654	0	0	0	0	0	3
55	32	0	0.600866272	0.000208235239	-4.09927593e-06	-0.00182068226	0.00160357497	0.000359227914	0	0	0	0	0	3
56	32	0	0.611791113	0.000116892802	3.63410964e-05	-0.00182068226	0.00160357497	0.000359227914	0	0	0	0	0	3
57	33	0	0.622715954	-0.000181452433	1.08742976e-05	-0.00182068226	0.00160357497	0.000359227914	0	0	0	0	0	3
58	34	0	0.633640796	-0.000323632933	1.27234839e-05	-0.00182068226	0.00160357497	0.000359227914	0	0	0	0	0	3
59	34	0	0.644565637	-0.000238253727	-2.73162704e-05	-0.00182068226	0.00142447543	0.000327699439	0	0	0	0	0	3
60	35	0	0.655490478	-0.000220116366	7.47864025e-06	-0.000640595484	0.00142447543	0.000327699439	0	0	0	0	0	3
61	35	0	0.66641532	-0.000349822422	-3.10930521e-05	-0.000640595484	0.000927364865	0.000331476221	0	0	0	0	0	3
62	36	0	0.677340161	-2.59596207e-05	-2.91275223e-05	-0.000640595484	0.000927364865	0.000331476221	0	0	0	0	0	3
63	36	0	0.688265002	-0.000119788145	-5.18917182e-05	-0.000640595484	0.000784894456	0.000352274887	0	0	0	0	0	3
64	37	0	0.699189843	-0.000172822407	-5.44652507e-05	-0.000640595484	0.000784894456	0.000354848419	0	0	0	0	0	3
65	38	0	0.710114685	-0.000170426119	-7.52330893e-05	-0.000640595484	0.000463584176	0.000366846493	0	0	0	0	0	3
66	38	0	0.721039526	4.76847757e-05	-7.31750965e-05	-0.000640595484	0.000463584176	0.000366846493	0	0	0	0	0	3
67	39	0	0.731964367	0.000306408248	-7.65919645e-05	-0.000640595484	0.000306408248	0.000346725249	0	0	0	0	0	3
68	39	0	0.742889209	0.000443025118	-6.30273049e-05	-0.000640595484	0.000443025118	0.000342971188	0	0	0	0	0	3
69	40	0	0.75381405	0.000404217421	-5.82354015e-05	-0.000640595484	0.000443025118	0.000327001982	0	0	0	0	0	3
70	40	0	0.764738891	0.00034636361	-4.81648509e-05	-0.000640595484	0.000443025118	0.000325603087	0	0	0	0	0	3
71	41	0	0.775663733	0.000391054024	-4.43471034e-05	-0.000640595484	0.000443025118	0.000322301434	0	0	0	0	0	3
72	42	0	0.786588574	0.000446966303	-3.81775783e-05	-0.000640595484	0.000446966303	0.000314576658	0	0	0	0	0	3
73	42	0	0.797513415	0.000191022799	-3.48323114e-05	-0.000640595484	0.000446966303	0.000299086262	0	0	0	0	0	3
74	43	0	0.808438256	0.000106441419	-2.82630113e-05	-0.000640595484	0.000446966303	0.000287774294	0	0	0	0	0	3
75	43	0	0.819363098	5.30564392e-05	-2.48149849e-05	-0.000640595484	0.000446966303	0.000276629812	0	0	0	0	0	3
76	44	0	0.830287939	-0.00013109593	-2.49876763e-05	-0.000640595484	0.000446966303	0.000267429678	0	0	0	0	0	3
77	45	0	0.84121278	-7.21815004e-05	-2.47053978e-05	-0.000640595484	0.000446966303	0.00025933968	0	0	0	0	0	3
78	45	0	0.852137622	-2.78420483e-05	-2.38314811e-05	-0.000640595484	0.000446966303	0.000256279967	0	0	0	0	0	3
79	46	0	0.863062463	0.000169143573	-2.01538807e-05	-0.000640595484	0.000446966303	0.000256279967	0	0	0	0	0	3
80	46	0	0.873987304	0.000416664575	-8.82415093e-06	-0.000640595484	0.000446966303	0.000256279967	0	0	0	0	0	3
81	47	0	0.884912146	0.000601632016	5.1337766e-06	-0.000640595484	0.000601632016	0.000256279967	0	0	0	0	0	3
82	47	0	0.895836987	0.000611598164	2.26264969e-05	-0.000640595484	0.000611598164	0.000256279967	0	0	0	0	0	3
83	48	0	0.906761828	0.000661222495	3.85319639e-05	-0.000640595484	0.000661222495	0.000256279967	0	0	0	0	0	3
84	49	0	0.91768667	0.000807612539	5.84068462e-05	-0.000640595484	0.000807612539	0.000256279967	0	0	0	0	0	3
85	49	0	0.928611511	0.000741198306	7.29348037e-05	-0.000640595484	0.000807612539	0.000256279967	0	0	0	0	0	3
86	50	0	0.939536352	0.000567221883	8.46166108e-05	-0.000640595484	0.000807612539	0.000256279967	0	0	0	0	0	3
87	50	0	0.950461193	0.000506897614	9.69616271e-05	-0.000640595484	0.000807612539	0.000256279967	0	0	0	0	0	3
88	51	0	0.961386035	0.000414753036	0.000110949723	-0.000640595484	0.000807612539	0.000256279967	0	0	0	0	0	3
89	52	0	0.972310876	0.000361618684	0.000132712689	-0.000640595484	0.000807612539	0.000256279967	0	0	0	0	0	3
90	52	0	0.983235717	0.000256511551	0.000143281528	-0.000640595484	0.000807612539	0.000256279967	0	0	0	0	0	3
91	53	0	0.994160559	-5.1353179e-05	0.000136888681	-0.000640595484	0.000807612539	0.000256279967	0	0	0	0	0	3
92	53	0	1.0050854	-0.000304704664	0.000125584436	-0.000640595484	0.000807612539	0.000256279967	0.000470428021	0	100	0	0	3
93	54	0	1.01601024	-0.000299796725	0.00011359215	-0.000640595484	0.000807612539	0.000256279967	0.000470428021	0	100	0	0	3
94	55	0	1.02693508	-0.000296351341	0.000102865536	-0.000640595484	0.000807612539	0.000253459802	0.000470428021	0	100	0	0	3
95	55	0	1.03785992	-0.000215572114	0.000103139233	-0.000640595484	0.000807612539	0.000253459802	0.000470428021	0	100	0	0	3
96	56	0	1.04878477	-0.000136377891	0.000114100485	-0.000550789358	0.000807612539	0.000219873492	0.000470428021	0	100	0	0	3
97	56	0	1.05970961	4.62616427e-05	0.000127079854	-0.000349822422	0.000807612539	0.000219873492	0.000470428021	0	100	0	0	3
98	57	0	1.07063445	8.99343574e-05	0.000134291281	-0.000349822422	0.000807612539	0.000219873492	0.000470428021	0	100	0	0	3
99	57	0	1.08155929	0.000361780989	0.000141473049	-0.000349822422	0.000807612539	0.000219873492	0.000470428021	0	100	0	0	3
100	58	0	1.09248413	0.000505750349	0.000148774357	-0.000349822422	0.000807612539	0.000225366321	0.000470428021	0	100	0	0	3
101	59	0	1.10340897	0.000610221307	0.000157513184	-0.000349822422	0.000807612539	0.000234105149	0.000470428021	0	100	0	0	3
102	60	0	1.11433381	0.000514849436	0.000166164415	-0.000349822422	0.000807612539	0.00024275638	0.000470428021	0	100	0	0	3
103	61	0	1.12525865	0.000558057362	0.000182240715	-0.000349822422	0.000807612539	0.00025883268	0.000470428021	0	100	0	0	3
104	61	0	1.1361835	0.000540207283	0.00020101985	-0.000349822422	0.000807612539	0.000277611815	0.000470428021	0	100	0	0	3
105	62	0	1.14710834	0.000590156187	0.000219028762	-0.000349822422	0.000807612539	0.000295620726	0.000470428021	0	100	0	0	3
106	62	0	1.15803318	0.000427224764	0.000233101395	-0.000349822422	0.000807612539	0.000309693359	0.000470428021	0	100	0	0	3
107	63	0	1.16895802	0.000439885068	0.000250268949	-0.000304704664	0.000807612539	0.000326860914	0.000470428021	0	100	0	0	3
108	63	0	1.17988286	0.000625501596	0.000264431149	-0.000304704664	0.000807612539	0.000341023114	0.000470428021	0	100	0	0	3
109	64	0	1.1908077	0.000553051657	0.000279058102	-0.000304704664	0.000807612539	0.000355650066	0.000470428021	0	100	0	0	3
110	65	0	1.20173254	0.000364528844	0.000290739651	-0.000304704664	0.000807612539	0.000367331615	0.000470428021	0	100	0	0	3
111	65	0	1.21265738	0.000197711889	0.000298742651	-0.000304704664	0.000807612539	0.000375334615	0.000470428021	0	100	0	0	3
112	66	0	1.22358223	-0.000235749675	0.000292581032	-0.000304704664	0.000807612539	0.000375334615	0.000470428021	0	100	0	0	3
113	67	0	1.23450707	-0.000116282127	0.000283392111	-0.000304704664	0.000807612539	0.000361769956	0.000470428021	0	100	0	0	3
114	67	0	1.24543191	4.64344403e-05	0.000274770575	-0.000304704664	0.000807612539	0.000356978052	0.000470428021	0	100	0	0	3
115	68	0	1.25635675	0.000166825355	0.000269609877	-0.000304704664	0.000807612539	0.000346907502	0.000470428021	0	100	0	0	3
116	68	0	1.26728159	4.39457369e-05	0.000263035576	-0.000304704664	0.000807612539	0.000343089754	0.000470428021	0	100	0	0	3
117	69	0	1.27820643	8.22999505e-05	0.000256323531	-0.000304704664	0.000807612539	0.000336920229	0.000470428021	0	100	0	0	3
118	70	0	1.28913127	9.40560804e-05	0.000248651569	-0.000304704664	0.000807612539	0.000333574962	0.000470428021	0	100	0	0	3
119	70	0	1.30005612	0.000131852075	0.000247365249	-0.000304704664	0.000807612539	0.000327005662	0.000470428021	0	100	0	0	3
120	71	0	1.31098096	0.000218776498	0.000249807316	-0.000304704664	0.000807612539	0.000323730327	0.000470428021	0	100	0	0	3
121	71	0	1.3219058	0.000346610621	0.000256188929	-0.000304704664	0.000807612539	0.000323730327	0.000470428021	0	100	0	0	3
122	72	0	1.33283064	0.000490119414	0.00026969361	-0.000304704664	0.000807612539	0.000323448048	0.000470428021	0	100	0	0	3
123	73	0	1.34375548	0.000717825571	0.000286867677	-0.000304704664	0.000807612539	0.000322574132	0.000470428021	0	100	0	0	3
124	73	0	1.35468032	0.000861374576	0.000306198473	-0.000304704664	0.000861374576	0.000326352354	0.000470428021	0	100	0	0	3
125	74	0	1.36560516	0.000780850273	0.000319496445	-0.000304704664	0.000861374576	0.000328320596	0.000470428021	0	100	0	0	3
126	75	0	1.37653	0.000565285827	0.000322727342	-0.000304704664	0.000861374576	0.000317593565	0.000470428021	0	100	0	0	3
127	75	0	1.38745485	0.000453113353	0.000319498675	-0.000304704664	0.000861374576	0.000300100845	0.000470428021	0	100	0	0	3
128	76	0	1.39837969	0.00017447293	0.000309995953	-0.000304704664	0.000861374576	0.000284195378	0.000470428021	0	100	0	0	3
129	77	0	1.40930453	-5.54116283e-05	0.00029441695	-0.000304704664	0.000861374576	0.000264320496	0.000470428021	0	100	0	0	3
130	77	0	1.42022937	-9.49148106e-05	0.00027479679	-0.000304704664	0.000861374576	0.000249792538	0.000470428021	0	100	0	0	3
131	78	0	1.43115421	-0.000116895769	0.000256142571	-0.000304704664	0.000861374576	0.000238110731	0.000470428021	0	100	0	0	3
132	78	0	1.44207905	-0.000221335493	0.00023900002	-0.000304704664	0.000861374576	0.000225765715	0.000470428021	0	100	0	0	3
133	79	0	1.45300389	-0.000126366304	0.000225233413	-0.000304704664	0.000861374576	0.000219861805	0.000470428021	0	100	0	0	3
134	80	0	1.46392873	-0.000124904957	0.000213501717	-0.000304704664	0.000861374576	0.000219861805	0.000470428021	0	100	0	0	3
135	80	0	1.47485358	-9.22202602e-05	0.000203635653	-0.000304704664	0.000861374576	0.000219861805	0.000470428021	0	100	0	0	3
136	81	0	1.48577842	-1.07720518e-05	0.00019782514	-0.000304704664	0.000861374576	0.000219861805	0.000470428021	0	100	0	0	3
137	81	0	1.49670326	6.75910391e-05	0.000200410884	-0.000304704664	0.000861374576	0.000219861805	0.000470428021	0	100	0	0	3
138	82	0	1.5076281	8.18741833e-05	0.000208814772	-0.000299796725	0.000861374576	0.000219861805	0.000470428021	0	100	0	0	3
139	83	0	1.51855294	0.000275264022	0.000221316092	-0.000296351341	0.000861374576	0.000219861805	0.000470428021	0	100	0	0	3
140	83	0	1.52947778	0.000278949887	0.000233822641	-0.000235749675	0.000861374576	0.000219588109	0.000470428021	0	100	0	0	3
141	84	0	1.54040262	0.000305112233	0.000245141866	-0.000235749675	0.000861374576	0.000208626857	0.000470428021	0	100	0	0	3
